sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
SAMS-00009574,2023-07-24,2023,Q3,July,Philippines,Asia,Taguig,Samsung Galaxy Watch 6 Classic,Galaxy Watch,N/A,Black,No,432.4,5,1,410.78,410.78,PHP,56.5,23209.07,Corporate / B2B,Credit Card,Individual,45–54,N/A,,Kept
SAMS-00009575,2023-08-21,2023,Q3,August,Philippines,Asia,Taguig,Samsung OLED S95C 65-inch,Smart TV,N/A,Black,No,2552.86,5,6,2425.22,14551.32,PHP,56.5,822149.58,Corporate / B2B,EMI / Installment,Enterprise,35–44,N/A,4.7,Kept
SAMS-00009576,2023-12-11,2023,Q4,December,Philippines,Asia,Taguig,Samsung Galaxy S24 Ultra,Galaxy S,256 GB,Titanium Violet,Yes,1273.58,3,1,1235.37,1235.37,PHP,56.5,69798.4,Carrier Store,BNPL (Buy Now Pay Later),Individual,18–24,New User,,Kept
SAMS-00009577,2024-01-20,2024,Q1,January,Philippines,Asia,Taguig,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Gold,No,372.72,3,5,361.54,1807.7,PHP,56.5,102135.05,Online (Samsung.com),Cash,Individual,45–54,N/A,4.1,Returned
SAMS-00009578,2024-04-19,2024,Q2,April,Philippines,Asia,Taguig,Samsung Galaxy Tab S9 FE,Galaxy Tab,1 TB,Silver,No,440.29,5,4,418.28,1673.12,PHP,56.5,94531.28,Samsung Store,Cash,Government,55+,N/A,4.2,Kept
SAMS-00009579,2024-06-26,2024,Q2,June,Philippines,Asia,Taguig,Samsung Galaxy S21 FE,Galaxy S,1 TB,Graph,No,467.53,0,4,467.53,1870.12,PHP,56.5,105661.78,Carrier Store,Credit Card,Individual,35–44,iOS,4.3,Kept
SAMS-00009580,2024-06-28,2024,Q2,June,Philippines,Asia,Taguig,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Lime,Yes,1319.58,12,1,1161.23,1161.23,PHP,56.5,65609.49,Third-Party Retailer,Debit Card,Business,45–54,Android (Other),4.8,Kept
SAMS-00009581,2024-07-01,2024,Q3,July,Philippines,Asia,Taguig,Samsung Galaxy Tab S9,Galaxy Tab,512 GB,Lime,No,781.29,12,1,687.54,687.54,PHP,56.5,38846.01,Corporate / B2B,Debit Card,Business,18–24,N/A,,Kept
SAMS-00009582,2024-08-16,2024,Q3,August,Philippines,Asia,Taguig,Samsung T7 Shield 1TB SSD,Accessories,N/A,Silver,No,105.6,0,2,105.6,211.2,PHP,56.5,11932.8,Samsung Store,Gift Card,Education,55+,N/A,,Returned
SAMS-00009583,2024-10-26,2024,Q4,October,Philippines,Asia,Taguig,Samsung Galaxy A24,Galaxy A,128 GB,Awesome Graphite,No,246.64,0,2,246.64,493.28,PHP,56.5,27870.32,Authorized Reseller,Gift Card,Enterprise,45–54,Feature Phone,,Kept
SAMS-00009584,2024-11-07,2024,Q4,November,Philippines,Asia,Taguig,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome White,Yes,182.62,12,2,160.71,321.42,PHP,56.5,18160.23,Samsung Store,EMI / Installment,Business,45–54,New User,2.7,Kept
SAMS-00009585,2021-09-03,2021,Q3,September,Philippines,Asia,Zamboanga,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome White,No,128.22,0,1,128.22,128.22,PHP,56.5,7244.43,Corporate / B2B,Credit Card,Government,25–34,Feature Phone,3.5,Returned
SAMS-00009586,2022-05-22,2022,Q2,May,Philippines,Asia,Zamboanga,Samsung Galaxy S23 FE,Galaxy S,128 GB,Phantom White,Yes,648.88,0,1,648.88,648.88,PHP,56.5,36661.72,Authorized Reseller,EMI / Installment,Business,18–24,Feature Phone,3.1,Kept
SAMS-00009587,2022-08-17,2022,Q3,August,Philippines,Asia,Zamboanga,Samsung 25L Microwave,Appliances,N/A,White,No,198.78,7,4,184.87,739.48,PHP,56.5,41780.62,E-commerce Platform,Cash,Education,25–34,N/A,4.4,Kept
SAMS-00009588,2022-10-23,2022,Q4,October,Philippines,Asia,Zamboanga,Samsung Leather Phone Case,Accessories,N/A,White,No,51.22,7,2,47.63,95.26,PHP,56.5,5382.19,Online (Samsung.com),Net Banking,Individual,45–54,N/A,4.7,Kept
SAMS-00009589,2023-02-13,2023,Q1,February,Philippines,Asia,Zamboanga,Samsung QE50Q80C QLED 50-inch,Smart TV,N/A,White,No,901.13,20,1,720.9,720.9,PHP,56.5,40730.85,Authorized Reseller,Net Banking,Government,35–44,N/A,4.2,Kept
SAMS-00009590,2023-08-05,2023,Q3,August,Philippines,Asia,Zamboanga,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Peach,No,149.58,0,1,149.58,149.58,PHP,56.5,8451.27,Carrier Store,Net Banking,Education,35–44,Android (Other),4.9,Kept
SAMS-00009591,2024-03-16,2024,Q1,March,Philippines,Asia,Zamboanga,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Peach,Yes,193.76,15,4,164.7,658.8,PHP,56.5,37222.2,Online (Samsung.com),BNPL (Buy Now Pay Later),Business,18–24,New User,2.6,Kept
SAMS-00009592,2024-03-30,2024,Q1,March,Philippines,Asia,Zamboanga,Samsung 45W USB-C Charger,Accessories,N/A,Black,No,45.71,2,4,44.8,179.2,PHP,56.5,10124.8,Authorized Reseller,Cash,Business,18–24,N/A,4.2,Kept
SAMS-00009593,2024-05-12,2024,Q2,May,Philippines,Asia,Zamboanga,Samsung Galaxy S23,Galaxy S,512 GB,Graph,Yes,741.13,0,1,741.13,741.13,PHP,56.5,41873.85,Corporate / B2B,Cash,Government,35–44,New User,2.8,Kept
SAMS-00009594,2024-07-28,2024,Q3,July,Philippines,Asia,Zamboanga,Samsung Galaxy M04,Galaxy M,128 GB,Dark Blue,No,105.19,15,1,89.41,89.41,PHP,56.5,5051.66,Authorized Reseller,Gift Card,Government,35–44,Android (Other),,Kept
SAMS-00009595,2024-09-11,2024,Q3,September,Philippines,Asia,Zamboanga,Samsung Galaxy A24,Galaxy A,64 GB,Awesome Graphite,No,261.36,0,6,261.36,1568.16,PHP,56.5,88601.04,Online (Samsung.com),Net Banking,Business,45–54,New User,4.6,Kept
SAMS-00009596,2024-09-15,2024,Q3,September,Philippines,Asia,Zamboanga,Samsung 45W USB-C Charger,Accessories,N/A,White,No,53.28,3,5,51.68,258.4,PHP,56.5,14599.6,Third-Party Retailer,Cash,Enterprise,45–54,N/A,,Kept
SAMS-00009597,2024-10-03,2024,Q4,October,Philippines,Asia,Zamboanga,Samsung 9kg Front Load Washer,Appliances,N/A,White,No,761.31,0,1,761.31,761.31,PHP,56.5,43014.01,E-commerce Platform,Debit Card,Education,45–54,N/A,3.4,Kept
SAMS-00009598,2024-10-08,2024,Q4,October,Philippines,Asia,Zamboanga,Samsung Odyssey G7 27-inch,Monitor,N/A,Black,No,624.16,12,1,549.26,549.26,PHP,56.5,31033.19,E-commerce Platform,Gift Card,Enterprise,18–24,N/A,2.6,Kept
SAMS-00009599,2024-10-16,2024,Q4,October,Philippines,Asia,Zamboanga,Samsung Odyssey Neo G9,Monitor,N/A,White,No,1515.64,15,1,1288.29,1288.29,PHP,56.5,72788.38,Third-Party Retailer,Gift Card,Government,25–34,N/A,,Kept
SAMS-00009600,2024-11-17,2024,Q4,November,Philippines,Asia,Zamboanga,Samsung Galaxy A14 5G,Galaxy A,128 GB,Awesome Peach,Yes,199.1,15,7,169.23,1184.61,PHP,56.5,66930.46,Corporate / B2B,EMI / Installment,Education,45–54,Feature Phone,3.8,Kept
SAMS-00009601,2024-12-06,2024,Q4,December,Philippines,Asia,Zamboanga,Samsung Galaxy Tab S9,Galaxy Tab,256 GB,Graphite,No,787.14,15,1,669.07,669.07,PHP,56.5,37802.46,Online (Samsung.com),EMI / Installment,Enterprise,35–44,N/A,,Kept
SAMS-00009602,2021-01-08,2021,Q1,January,Poland,Europe,Bydgoszcz,Samsung Galaxy S24,Galaxy S,1 TB,Lavender,Yes,742.77,10,4,668.49,2673.96,PLN,3.97,10615.62,Carrier Store,EMI / Installment,Business,55+,New User,4.3,Kept
SAMS-00009603,2021-03-03,2021,Q1,March,Poland,Europe,Bydgoszcz,Samsung 870 EVO 1TB SSD,Accessories,N/A,Navy,No,121.38,15,2,103.17,206.34,PLN,3.97,819.17,Online (Samsung.com),Credit Card,Education,25–34,N/A,,Kept
SAMS-00009604,2021-03-13,2021,Q1,March,Poland,Europe,Bydgoszcz,Samsung Neo QLED 8K QN900C,Smart TV,N/A,Black,No,4638.2,0,3,4638.2,13914.6,PLN,3.97,55240.96,Carrier Store,Net Banking,Education,18–24,N/A,2.9,Kept
SAMS-00009605,2021-05-28,2021,Q2,May,Poland,Europe,Bydgoszcz,Samsung Galaxy S23,Galaxy S,512 GB,Cream,Yes,795.96,0,1,795.96,795.96,PLN,3.97,3159.96,Carrier Store,Cash,Business,25–34,Android (Other),2.5,Returned
SAMS-00009606,2021-12-06,2021,Q4,December,Poland,Europe,Bydgoszcz,Samsung Galaxy Tab S9,Galaxy Tab,1 TB,Lime,No,847.07,5,1,804.72,804.72,PLN,3.97,3194.74,Carrier Store,BNPL (Buy Now Pay Later),Enterprise,45–54,N/A,4.9,Kept
SAMS-00009607,2022-05-21,2022,Q2,May,Poland,Europe,Bydgoszcz,Samsung Neo QLED 8K QN900C,Smart TV,N/A,White,No,5277.93,10,1,4750.14,4750.14,PLN,3.97,18858.06,E-commerce Platform,Credit Card,Education,45–54,N/A,4.7,Kept
SAMS-00009608,2022-05-25,2022,Q2,May,Poland,Europe,Bydgoszcz,Samsung Neo QLED 4K QN85C,Smart TV,N/A,Black,No,1721.05,5,1,1635.0,1635.0,PLN,3.97,6490.95,Authorized Reseller,BNPL (Buy Now Pay Later),Government,45–54,N/A,4.9,Kept
SAMS-00009609,2022-06-18,2022,Q2,June,Poland,Europe,Bydgoszcz,Samsung T7 Shield 1TB SSD,Accessories,N/A,Blue,No,94.77,15,2,80.55,161.1,PLN,3.97,639.57,Samsung Store,EMI / Installment,Individual,25–34,N/A,4.1,Kept
SAMS-00009610,2022-10-01,2022,Q4,October,Poland,Europe,Bydgoszcz,Samsung Galaxy Z Flip 5,Galaxy Z,256 GB,Green,Yes,1043.06,10,1,938.75,938.75,PLN,3.97,3726.84,Authorized Reseller,Gift Card,Enterprise,45–54,Android (Other),3.1,Kept
SAMS-00009611,2022-10-25,2022,Q4,October,Poland,Europe,Bydgoszcz,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,128 GB,Lime,No,839.18,2,1,822.4,822.4,PLN,3.97,3264.93,E-commerce Platform,Credit Card,Enterprise,55+,N/A,,Kept
SAMS-00009612,2023-04-08,2023,Q2,April,Poland,Europe,Bydgoszcz,Samsung Galaxy S23 FE,Galaxy S,256 GB,Phantom White,Yes,649.2,0,1,649.2,649.2,PLN,3.97,2577.32,Samsung Store,Net Banking,Business,45–54,iOS,,Kept
SAMS-00009613,2023-04-27,2023,Q2,April,Poland,Europe,Bydgoszcz,Samsung Galaxy S24+,Galaxy S,1 TB,Lime,Yes,1022.69,0,2,1022.69,2045.38,PLN,3.97,8120.16,Online (Samsung.com),Net Banking,Government,25–34,New User,3.3,Kept
SAMS-00009614,2023-05-08,2023,Q2,May,Poland,Europe,Bydgoszcz,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Graphite,Yes,443.07,3,2,429.78,859.56,PLN,3.97,3412.45,Online (Samsung.com),Cash,Individual,25–34,New User,4.7,Returned
SAMS-00009615,2023-05-13,2023,Q2,May,Poland,Europe,Bydgoszcz,Samsung Galaxy M14 5G,Galaxy M,128 GB,Deep Ocean Blue,Yes,181.82,3,1,176.37,176.37,PLN,3.97,700.19,Authorized Reseller,Cash,Enterprise,45–54,Feature Phone,4.0,Kept
SAMS-00009616,2023-05-19,2023,Q2,May,Poland,Europe,Bydgoszcz,Samsung 870 EVO 1TB SSD,Accessories,N/A,Navy,No,109.71,20,1,87.77,87.77,PLN,3.97,348.45,Authorized Reseller,EMI / Installment,Business,25–34,N/A,,Exchanged
SAMS-00009617,2023-05-31,2023,Q2,May,Poland,Europe,Bydgoszcz,Samsung T55 27-inch FHD,Monitor,N/A,Black,No,236.22,10,2,212.6,425.2,PLN,3.97,1688.04,Samsung Store,BNPL (Buy Now Pay Later),Education,25–34,N/A,,Kept
SAMS-00009618,2023-06-15,2023,Q2,June,Poland,Europe,Bydgoszcz,Samsung Galaxy Tab S9 FE,Galaxy Tab,256 GB,Lime,No,439.32,2,4,430.53,1722.12,PLN,3.97,6836.82,Carrier Store,Debit Card,Business,35–44,N/A,3.0,Kept
SAMS-00009619,2023-06-20,2023,Q2,June,Poland,Europe,Bydgoszcz,Samsung Odyssey G7 27-inch,Monitor,N/A,White,No,612.03,10,1,550.83,550.83,PLN,3.97,2186.8,E-commerce Platform,Cash,Individual,45–54,N/A,3.7,Kept
SAMS-00009620,2023-09-21,2023,Q3,September,Poland,Europe,Bydgoszcz,Samsung Wireless Charger Pad,Accessories,N/A,Blue,No,50.28,15,2,42.74,85.48,PLN,3.97,339.36,Online (Samsung.com),Net Banking,Business,25–34,N/A,4.8,Kept
SAMS-00009621,2023-10-05,2023,Q4,October,Poland,Europe,Bydgoszcz,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Violet,No,143.07,0,1,143.07,143.07,PLN,3.97,567.99,Authorized Reseller,BNPL (Buy Now Pay Later),Business,45–54,Feature Phone,,Kept
SAMS-00009622,2023-12-06,2023,Q4,December,Poland,Europe,Bydgoszcz,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Gold,No,371.93,2,2,364.49,728.98,PLN,3.97,2894.05,Third-Party Retailer,Gift Card,Business,45–54,N/A,4.6,Kept
SAMS-00009623,2023-12-18,2023,Q4,December,Poland,Europe,Bydgoszcz,Samsung French Door Refrigerator,Appliances,N/A,Silver,No,1831.68,0,1,1831.68,1831.68,PLN,3.97,7271.77,E-commerce Platform,EMI / Installment,Individual,55+,N/A,3.0,Kept
SAMS-00009624,2024-01-16,2024,Q1,January,Poland,Europe,Bydgoszcz,Samsung Galaxy Tab S9,Galaxy Tab,1 TB,Graphite,No,802.17,7,2,746.02,1492.04,PLN,3.97,5923.4,Authorized Reseller,Gift Card,Government,25–34,N/A,,Kept
SAMS-00009625,2024-01-26,2024,Q1,January,Poland,Europe,Bydgoszcz,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome Lime,Yes,416.42,0,6,416.42,2498.52,PLN,3.97,9919.12,Corporate / B2B,Net Banking,Enterprise,25–34,New User,4.0,Kept
SAMS-00009626,2024-03-09,2024,Q1,March,Poland,Europe,Bydgoszcz,Samsung Galaxy S22,Galaxy S,256 GB,Phantom Black,Yes,687.99,5,1,653.59,653.59,PLN,3.97,2594.75,Online (Samsung.com),Gift Card,Business,18–24,Feature Phone,2.7,Kept
SAMS-00009627,2024-06-11,2024,Q2,June,Poland,Europe,Bydgoszcz,Samsung Wireless Charger Pad,Accessories,N/A,Silver,No,51.63,0,2,51.63,103.26,PLN,3.97,409.94,E-commerce Platform,Cash,Individual,25–34,N/A,4.0,Returned
SAMS-00009628,2024-07-20,2024,Q3,July,Poland,Europe,Bydgoszcz,Samsung Galaxy A24,Galaxy A,256 GB,Awesome Graphite,No,253.42,0,2,253.42,506.84,PLN,3.97,2012.15,Carrier Store,Cash,Enterprise,35–44,Feature Phone,3.0,Returned
SAMS-00009629,2024-08-26,2024,Q3,August,Poland,Europe,Bydgoszcz,Samsung 25L Microwave,Appliances,N/A,Black,No,184.14,0,1,184.14,184.14,PLN,3.97,731.04,Third-Party Retailer,Debit Card,Enterprise,35–44,N/A,3.6,Kept
SAMS-00009630,2024-10-07,2024,Q4,October,Poland,Europe,Bydgoszcz,Samsung 45W USB-C Charger,Accessories,N/A,Silver,No,47.42,2,8,46.47,371.76,PLN,3.97,1475.89,Corporate / B2B,Net Banking,Individual,55+,N/A,3.8,Kept
SAMS-00009631,2024-10-09,2024,Q4,October,Poland,Europe,Bydgoszcz,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Blue,Yes,689.72,0,1,689.72,689.72,PLN,3.97,2738.19,Authorized Reseller,Cash,Individual,35–44,iOS,2.9,Kept
SAMS-00009632,2024-10-27,2024,Q4,October,Poland,Europe,Bydgoszcz,Samsung Galaxy M54 5G,Galaxy M,64 GB,Prism Black,Yes,353.71,15,1,300.65,300.65,PLN,3.97,1193.58,Third-Party Retailer,EMI / Installment,Government,55+,New User,,Kept
SAMS-00009633,2021-01-02,2021,Q1,January,Poland,Europe,Gdansk,Samsung Galaxy S23+,Galaxy S,512 GB,Titanium Yellow,Yes,1026.45,7,4,954.6,3818.4,PLN,3.97,15159.05,Samsung Store,Credit Card,Individual,55+,New User,4.3,Kept
SAMS-00009634,2021-02-05,2021,Q1,February,Poland,Europe,Gdansk,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,64 GB,Silver,No,858.4,0,5,858.4,4292.0,PLN,3.97,17039.24,Online (Samsung.com),BNPL (Buy Now Pay Later),Government,45–54,N/A,3.0,Kept
SAMS-00009635,2021-02-15,2021,Q1,February,Poland,Europe,Gdansk,Samsung T55 27-inch FHD,Monitor,N/A,Black,No,234.87,0,1,234.87,234.87,PLN,3.97,932.43,Authorized Reseller,BNPL (Buy Now Pay Later),Enterprise,55+,N/A,3.5,Kept
SAMS-00009636,2021-07-11,2021,Q3,July,Poland,Europe,Gdansk,Samsung OLED S95C 65-inch,Smart TV,N/A,Beige,No,2480.65,0,2,2480.65,4961.3,PLN,3.97,19696.36,Third-Party Retailer,Samsung Pay,Government,45–54,N/A,3.0,Kept
SAMS-00009637,2021-09-03,2021,Q3,September,Poland,Europe,Gdansk,Samsung Odyssey G7 27-inch,Monitor,N/A,Black,No,589.1,10,3,530.19,1590.57,PLN,3.97,6314.56,Authorized Reseller,Net Banking,Individual,35–44,N/A,,Kept
SAMS-00009638,2021-09-27,2021,Q3,September,Poland,Europe,Gdansk,Samsung Crystal UHD 43-inch,Smart TV,N/A,Beige,No,598.35,7,1,556.47,556.47,PLN,3.97,2209.19,Online (Samsung.com),Samsung Pay,Education,55+,N/A,4.6,Kept
SAMS-00009639,2021-11-14,2021,Q4,November,Poland,Europe,Gdansk,Samsung 25L Microwave,Appliances,N/A,Silver,No,216.41,0,1,216.41,216.41,PLN,3.97,859.15,Samsung Store,Debit Card,Individual,55+,N/A,,Kept
SAMS-00009640,2021-12-19,2021,Q4,December,Poland,Europe,Gdansk,Samsung Wireless Charger Pad,Accessories,N/A,Blue,No,52.11,15,2,44.29,88.58,PLN,3.97,351.66,Authorized Reseller,Debit Card,Enterprise,55+,N/A,,Kept
SAMS-00009641,2022-01-09,2022,Q1,January,Poland,Europe,Gdansk,Samsung Galaxy Z Fold 4,Galaxy Z,1 TB,Blue,Yes,1527.92,12,1,1344.57,1344.57,PLN,3.97,5337.94,Corporate / B2B,BNPL (Buy Now Pay Later),Individual,55+,Android (Other),4.1,Returned
SAMS-00009642,2022-08-08,2022,Q3,August,Poland,Europe,Gdansk,Samsung Galaxy Z Fold 4,Galaxy Z,256 GB,Graphite,Yes,1693.16,5,2,1608.5,3217.0,PLN,3.97,12771.49,Authorized Reseller,BNPL (Buy Now Pay Later),Individual,45–54,Android (Other),3.5,Kept
SAMS-00009643,2022-08-13,2022,Q3,August,Poland,Europe,Gdansk,Samsung 32GB MicroSD Card,Accessories,N/A,Navy,No,9.61,0,3,9.61,28.83,PLN,3.97,114.46,Corporate / B2B,Debit Card,Enterprise,25–34,N/A,2.7,Kept
SAMS-00009644,2022-10-19,2022,Q4,October,Poland,Europe,Gdansk,Samsung ViewFinity S9,Monitor,N/A,White,No,1608.6,0,1,1608.6,1608.6,PLN,3.97,6386.14,Authorized Reseller,Credit Card,Business,35–44,N/A,3.0,Returned
SAMS-00009645,2022-11-20,2022,Q4,November,Poland,Europe,Gdansk,Samsung Galaxy S24+,Galaxy S,256 GB,Green,Yes,943.24,10,6,848.92,5093.52,PLN,3.97,20221.27,Third-Party Retailer,Cash,Enterprise,35–44,Android (Other),,Kept
SAMS-00009646,2023-01-06,2023,Q1,January,Poland,Europe,Gdansk,Samsung Smart Tag 2,Accessories,N/A,White,No,27.29,2,10,26.74,267.4,PLN,3.97,1061.58,Authorized Reseller,Debit Card,Individual,25–34,N/A,,Kept
SAMS-00009647,2023-01-17,2023,Q1,January,Poland,Europe,Gdansk,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Lavender,Yes,1256.98,0,3,1256.98,3770.94,PLN,3.97,14970.63,Online (Samsung.com),EMI / Installment,Individual,35–44,iOS,3.3,Kept
SAMS-00009648,2023-02-06,2023,Q1,February,Poland,Europe,Gdansk,Samsung Galaxy S24 Ultra,Galaxy S,1 TB,Lavender,Yes,1334.25,3,1,1294.22,1294.22,PLN,3.97,5138.05,Corporate / B2B,Cash,Government,45–54,Feature Phone,2.7,Kept
SAMS-00009649,2023-03-12,2023,Q1,March,Poland,Europe,Gdansk,Samsung 25L Microwave,Appliances,N/A,Black,No,213.6,7,2,198.65,397.3,PLN,3.97,1577.28,Third-Party Retailer,Debit Card,Business,25–34,N/A,3.3,Kept
SAMS-00009650,2023-03-24,2023,Q1,March,Poland,Europe,Gdansk,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Cream,No,911.4,0,1,911.4,911.4,PLN,3.97,3618.26,E-commerce Platform,Samsung Pay,Individual,25–34,N/A,2.6,Kept
SAMS-00009651,2023-05-22,2023,Q2,May,Poland,Europe,Gdansk,Samsung Galaxy M54 5G,Galaxy M,64 GB,Midnight Blue,Yes,351.17,0,1,351.17,351.17,PLN,3.97,1394.14,Online (Samsung.com),Credit Card,Business,35–44,Feature Phone,4.4,Kept
SAMS-00009652,2023-08-08,2023,Q3,August,Poland,Europe,Gdansk,Samsung Galaxy S24,Galaxy S,512 GB,Lavender,Yes,772.86,20,1,618.29,618.29,PLN,3.97,2454.61,Online (Samsung.com),Gift Card,Enterprise,25–34,Android (Other),3.0,Kept
SAMS-00009653,2023-08-17,2023,Q3,August,Poland,Europe,Gdansk,Samsung S Pen (Galaxy S24 Ultra),Accessories,N/A,Black,Yes,51.84,0,1,51.84,51.84,PLN,3.97,205.8,Online (Samsung.com),Net Banking,Individual,18–24,N/A,,Returned
SAMS-00009654,2023-08-25,2023,Q3,August,Poland,Europe,Gdansk,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Green,Yes,861.55,0,3,861.55,2584.65,PLN,3.97,10261.06,E-commerce Platform,Cash,Business,35–44,iOS,2.6,Kept
SAMS-00009655,2023-10-02,2023,Q4,October,Poland,Europe,Gdansk,Samsung Galaxy A14,Galaxy A,128 GB,Awesome Graphite,No,157.5,0,6,157.5,945.0,PLN,3.97,3751.65,Authorized Reseller,BNPL (Buy Now Pay Later),Government,45–54,iOS,3.5,Kept
SAMS-00009656,2023-10-27,2023,Q4,October,Poland,Europe,Gdansk,Samsung 870 EVO 1TB SSD,Accessories,N/A,Silver,No,124.58,2,1,122.09,122.09,PLN,3.97,484.7,Corporate / B2B,Credit Card,Education,18–24,N/A,4.2,Kept
SAMS-00009657,2023-12-04,2023,Q4,December,Poland,Europe,Gdansk,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Cream,No,380.26,20,4,304.21,1216.84,PLN,3.97,4830.85,Online (Samsung.com),Samsung Pay,Enterprise,35–44,N/A,4.4,Kept
SAMS-00009658,2023-12-23,2023,Q4,December,Poland,Europe,Gdansk,Samsung 32GB MicroSD Card,Accessories,N/A,Navy,No,9.18,5,1,8.72,8.72,PLN,3.97,34.62,Samsung Store,BNPL (Buy Now Pay Later),Enterprise,18–24,N/A,2.8,Kept
SAMS-00009659,2023-12-26,2023,Q4,December,Poland,Europe,Gdansk,Samsung T55 27-inch FHD,Monitor,N/A,White,No,265.81,0,2,265.81,531.62,PLN,3.97,2110.53,Samsung Store,Credit Card,Individual,25–34,N/A,3.3,Kept
SAMS-00009660,2024-01-04,2024,Q1,January,Poland,Europe,Gdansk,Samsung Galaxy M04,Galaxy M,128 GB,Waterfall Blue,No,100.48,20,2,80.38,160.76,PLN,3.97,638.22,Online (Samsung.com),Cash,Individual,18–24,Android (Other),,Kept
SAMS-00009661,2024-04-25,2024,Q2,April,Poland,Europe,Gdansk,Samsung The Frame 55-inch,Smart TV,N/A,Black,No,1386.48,10,2,1247.83,2495.66,PLN,3.97,9907.77,E-commerce Platform,Debit Card,Government,25–34,N/A,4.0,Returned
SAMS-00009662,2024-06-11,2024,Q2,June,Poland,Europe,Gdansk,Samsung 25W USB-C Adapter,Accessories,N/A,Blue,No,26.65,12,1,23.45,23.45,PLN,3.97,93.1,Online (Samsung.com),Cash,Education,25–34,N/A,4.2,Kept
SAMS-00009663,2024-07-21,2024,Q3,July,Poland,Europe,Gdansk,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Blue,Yes,760.37,10,3,684.33,2052.99,PLN,3.97,8150.37,Corporate / B2B,Credit Card,Individual,45–54,Android (Samsung),3.4,Kept
SAMS-00009664,2024-08-07,2024,Q3,August,Poland,Europe,Gdansk,Samsung M8 4K Smart Monitor,Monitor,N/A,Black,No,745.59,0,3,745.59,2236.77,PLN,3.97,8879.98,Third-Party Retailer,Net Banking,Government,18–24,N/A,2.8,Kept
SAMS-00009665,2024-08-08,2024,Q3,August,Poland,Europe,Gdansk,Samsung 25W USB-C Adapter,Accessories,N/A,Blue,No,27.66,20,1,22.13,22.13,PLN,3.97,87.86,E-commerce Platform,Samsung Pay,Business,18–24,N/A,,Kept
SAMS-00009666,2024-09-03,2024,Q3,September,Poland,Europe,Gdansk,Samsung 45W USB-C Charger,Accessories,N/A,White,No,46.51,10,1,41.86,41.86,PLN,3.97,166.18,Carrier Store,Cash,Enterprise,35–44,N/A,,Kept
SAMS-00009667,2024-10-14,2024,Q4,October,Poland,Europe,Gdansk,Samsung 32GB MicroSD Card,Accessories,N/A,Black,No,9.6,5,3,9.12,27.36,PLN,3.97,108.62,Carrier Store,Debit Card,Enterprise,18–24,N/A,4.5,Kept
SAMS-00009668,2021-02-11,2021,Q1,February,Poland,Europe,Katowice,Samsung Galaxy Buds FE,Galaxy Buds,N/A,Cream,No,101.39,0,4,101.39,405.56,PLN,3.97,1610.07,Third-Party Retailer,EMI / Installment,Individual,35–44,N/A,2.7,Returned
SAMS-00009669,2021-02-28,2021,Q1,February,Poland,Europe,Katowice,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Blue,Yes,733.55,0,1,733.55,733.55,PLN,3.97,2912.19,Samsung Store,Credit Card,Government,18–24,Android (Other),,Exchanged
SAMS-00009670,2021-07-09,2021,Q3,July,Poland,Europe,Katowice,Samsung M8 4K Smart Monitor,Monitor,N/A,White,No,697.45,15,10,592.83,5928.3,PLN,3.97,23535.35,Samsung Store,EMI / Installment,Education,25–34,N/A,,Kept
SAMS-00009671,2021-08-23,2021,Q3,August,Poland,Europe,Katowice,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Green,Yes,1088.41,10,3,979.57,2938.71,PLN,3.97,11666.68,Authorized Reseller,Cash,Education,35–44,Feature Phone,4.8,Kept
SAMS-00009672,2021-11-06,2021,Q4,November,Poland,Europe,Katowice,Samsung The Frame 55-inch,Smart TV,N/A,White,No,1197.19,0,1,1197.19,1197.19,PLN,3.97,4752.84,Third-Party Retailer,Samsung Pay,Education,25–34,N/A,3.8,Kept
